Aki regisztrál oltásra az új kormányzati vakcinaoldalon, az Rogán Antaléknak adja meg az adatait;Szily László;POLITIKA
Másodfokon felmentették a győri alpolgármestert kommentben lefaszozó felhasználót;Szily László;INTERNET
Jahve büntetése: egy arab sejk megvette az arabellenes szurkolóiról híres Beitar Jerusaem felét;Szily László;izrael
Elképesztően jól sikerült a 444-es újságíró munka közben negyedóra alatt összedobott ebédje;Szily László;idióta rekordok
A magyar közvélemény szemében súlyosabb, hogy Szájer el akart menekülni a rendőrök elől, mint hogy drogot találtak nála;Szily László;POLITIKA
Egy home office-ban senyvedő dolgozó magyar apa 15 perce;Szily László;idióta rekordok
Deutsch Tamás titokban már egy hete bocsánatot kért Manfred Webertől a gestapózás és ávósozás miatt;Szily László;POLITIKA
A lájkvadász seriff élőzés közben elhajtott, sőt majdnem áthajtott egy, az úton heverő, frissen elütött férfin;Szily László;idióta rekordok
Az egészségügyi dolgozók kapnak majd először a vakcinából, mondta Orbán, aki kitart az uniós vétó mellett;Szily László;POLITIKA
"""Ennek a kockázatát harminc éve tudja mindenki a Jóskával kapcsolatban""";Szily László;POLITIKA
David Manzheley: Most csak Szájer volt magyar a buliban, de korábban több magyar kormányzati politikussal partiztunk együtt;Szily László;ÉLET
Kilenc fideszes és négy jobboldali lengyel politikus jár az orgiáimra a hazájából - állítja a brüsszeli szexbuli szervezője;Szily László;ÉLET
Chemsex: ennek a szubkultúrának a bulijából menekülhetett az ablakon át Szájer;Szily László;ÉLET
A buli házigazdája szerint Szájer azt mondta neki, hogy ő is rendezett már szexpartit a saját lakásában;Szily László;POLITIKA
A Ryanair gyorsan kapcsolt és az illegális orgiáról menekülő EP-képviselő sztorijával reklámozza a brüsszeli repülőjegyeit;Szily László;Média
3 hülye halhatott volna meg az utasaikkal együtt az M7-esen, ha nincs a 3 gyorsan kapcsoló kamionos;Szily László;baleset
Nem ment tönkre az Onyx, a luxusétterem forradalmi átalakítását pedig már a járvány előtt eldöntötték - mondja a tulajdonos;Szily László;gasztronómia
Demeter Szilárd múzeumi beosztottai közösen határolódnak el a főnöküktől, aki körlevélben magyarázza nekik, hogy nem antiszemita, de a liberalizmus olyan veszélyes, mint a nácizmus;Szily László;KULTÚRA
Az Onyx luxusétterem tulajdonosai este 8 után vacsorát szerveztek egy 10 fősnél nagyobb társaságnak, aminek a végén közösen, kalapáccsal szétverték a berendezést;Szily László;RÓMA VÉGNAPJAI
42 évesen meghalt a középpályás, aki a focivébék történetének egyik legnagyobb szenzációját okozta a franciáknak lőtt góljával;Szily László;szenegál
Még egy hétig tarthat a hideg, utána a megszokottnál melegebb lehet az év vége, így a karácsony is;Szily László;időjárás
Nem volt hajlandó megmagyarázni a TV2, hogyan tarthatott élő, zenés felvételt szombaton a kijárási tilalom kezdete után, nézők jelenlétében;Szily László;Média
Valami gyanús Maradona halála körül, az argentin ügyészség házkutatást rendelt el;Szily László;argentína
Horrorbaleset: a kerítésnek csapódott, kettészakadt és kigyulladt Grosjean autója;Szily László;SPORT
A Barca-mez alá húzott Maradona-mezben játszott Messi, a gólja után meg is mutatta;Szily László;
Orbán még azt mondta, egy hétvége alatt mindenkit be tudnának oltani, Gulyás 10-12 napról beszél;Szurovecz Illés;járvány
Kormányhatározatban bízták meg Szijjártó Pétert, hogy szerezzen oltóanyagot;Szurovecz Illés;járvány
Óriási tűz pusztított a rohingya menekültek bangladesi táborában;Szurovecz Illés;külföld
Amerikából Ausztráliába utazott a versenygalamb, azóta új, Madár nevű gazdája kertjében dekkol, de betegségeket hordozhat, ami a vesztét jelentheti;Szurovecz Illés;állat
Orbán Gáspár minisztériumi ösztöndíjasként végzett egy brit katonai elitiskolában;Szurovecz Illés;család
Legalább hetekre, de akár örökre eltűnhet a szélsőjobboldal menedéke, a Parler;Szurovecz Illés;TECH
Koronavírus: 11 ezer felett az áldozatok száma;Szurovecz Illés;járvány
Fullajtár Andrea felmondott az SZFE-n;Szurovecz Illés;KULTÚRA
Nyolc hónap után újabb koronavírusos halott Kínában;Szurovecz Illés;külföld
Embercsempészet és drogkereskedelem miatt nyomoznak egy 25 éves, „Mama” fedőnevű nő ellen;Szurovecz Illés;bűnügy
A lengyel kormány törvénnyel előzné meg a facebookos letiltáshullámot;Szurovecz Illés;külföld
45 ezer éve disznót festettek egy indonéziai barlang falára;Szurovecz Illés;MŰVÉSZET
Mutációkról és oltási könyvről tárgyal a WHO vészhelyzeti bizottsága;Szurovecz Illés;járvány
Fellélegezhettek a covid-osztályokon, de hátradőlni nem lehet;haszanz;járvány
Itt az új variáns;Szurovecz Illés;járvány
Koronavírus: 128 halott;Szurovecz Illés;járvány
Koronavírus: 114 halott;Szurovecz Illés;járvány
Egy levél szerint még csak most mérik fel a háziorvosi rendelőket, alkalmasak-e oltópontnak;Szurovecz Illés;járvány
Koronavírus: 127 új áldozat;Szurovecz Illés;járvány
Szerbiában már oltanak az orosz vakcinával;Szurovecz Illés;külföld
Az Európai Gyógyszerügynökség jóváhagyta a Moderna vakcináját;Szurovecz Illés;járvány
Nagyon furcsa dolog történik a koronavírusos tesztszámokkal;Szurovecz Illés;járvány
Müller Cecília: Indokolt fenntartani a védelmi intézkedéseket;Szurovecz Illés;járvány
Tizenhat hét fizetett szabadság jár a spanyol apáknak;Szurovecz Illés;külföld
Utólag megjelent több mint húszezer teszt a kormányzati koronaoldalon;Szurovecz Illés;járvány
Faldarabok hullottak a Radetzky-laktanya mellett parkoló autókra;Szurovecz Illés;baleset
Az olimpiai bizottság senkit sem akar ökrös szekérrel Tokióba vontatni;Szurovecz Illés;sport
Dárdai Palkó Berlinből Fehérvárra igazolt;Szurovecz Illés;magyar foci
Megint több új fertőzöttet találtak, mint amennyi tesztet közölt az operatív törzs;Szurovecz Illés;járvány
Hadházy Ákos végrehajtást indított Bayer Zsolt ellen;Szurovecz Illés;politika
Esténként bárki kaphat vakcinát egy román kórházban;Szurovecz Illés;külföld
Lebontják az egykori Wichmann épületét, szálloda lesz a helyén;Szurovecz Illés;Budapest
79 ezer embernek elég oltás jött eddig;Szurovecz Illés;járvány
Koronavírus: Tízezer magyar halott;Szurovecz Illés;járvány
Ceglédi Zoltán már nem ad tanácsokat a momentumos Donáth Annának;Szurovecz Illés;politika
Közel 12 ezer egészségügyi dolgozó kapott védőoltást Magyarországon;Szurovecz Illés;járvány
Csányi Sándor és Lázár János is bekerült az új agráregyetemet fenntartó alapítvány kuratóriumába;Szurovecz Illés;oktatás
A britek beoltották az első embert az oxfordi vakcinával;Szurovecz Illés;külföld
Maradandó fogyatékosságot állapítottak meg Lovasi András karamboljának egyik sértettjénél;Szurovecz Illés;baleset
Koronavírus: 93 halott;Szurovecz Illés;járvány
Szlávik: Az egészségügyi dolgozók közt is létezik az oltásellenesség;Szurovecz Illés;járvány
Elnézést kért az ír köztévé, mert a szilveszteri műsorban azon viccelődtek, hogy Isten megerőszakolt egy közel-keleti migránst;Szurovecz Illés;külföld
Agresszívan nyomuló LMBTQ-csoportokat és absztrakt NGO-hálózatot lát maga körül a magyar kormány amerikai lobbistája;Szurovecz Illés;külföld
Greta Thunberg 18 éves lett, és új biciklilámpáknak örülne a legjobban;Szurovecz Illés;klímakatasztrófa
„Vadkeleti stílus”: Szabó, Szél és Bősz szerint vállalhatatlan, hogy Orbán asszonyságnak nevezte Karikó Katalint;Szurovecz Illés;politika
Trump egy órán keresztül győzködte telefonon a georgiai államminisztert, hogy találjon neki 11780 szavazatot;Szurovecz Illés;külföld
Koronavírus: Több mint 9500 halott 2020-ban;Szurovecz Illés;járvány
Orbán Viktor hetek óta azt mondja, megvan az oltási terv, de most azt írták egy érdeklődő állampolgárnak, még készül;Szurovecz Illés;járvány
Hadházynak egyetlen adatot sikerült kiszednie a szekszárdi kórház igazgatójából;Szurovecz Illés;járvány
Európai élmezőnyben a magyar halálozás, közeleg az orosz vakcina;Szurovecz Illés;járvány
Kevés európai országban pusztít jobban a vírus, mint Magyarországon;Szurovecz Illés;járvány
Öt megnyugtató válasz a vakcinafélelmekre;Szurovecz Illés;járvány
Leállt a közlekedés egy német vasúti szakaszon, mert egy hattyú a sínekre telepedve gyászolt;Szurovecz Illés;állat
WHO: Fel kell készülnünk a súlyosabb járványokra;Szurovecz Illés;járvány
Koronavírus: 131 halott, napok óta újra növekszik a kórházban levő fertőzöttek száma;Szurovecz Illés;járvány
Horvátországi földrengés: tégladarabok az utcán, hulló vakolat a hálószobában;Szurovecz Illés;külföld
Hűtlen kezelési gyanú a FŐTÁV-nál, feljelentést tettek az előző vezetés hárommilliárdos szerződése miatt;Szurovecz Illés;bűnügy
Magyar Önkormányzatok Szövetsége: A kormánynak be kell fejeznie az önző hatalmi érdekeket szolgáló pénzszórást;Szurovecz Illés;POLITIKA
Falus: Nyár végére kaphat oltást mindenki, de a maszkot ugyanúgy hordani kell majd;Szurovecz Illés;járvány
Elakadt a tojása, műtétje után elpusztult Manukura, a pigmenthiányos kivi;Szurovecz Illés;ÁLLAT
Hurráoptimista jóslatokkal zárja az évet az ellenzék;Szurovecz Illés;politika
A magyarok nem hisznek a járvány utáni jobb világban, de bíznak benne, hogy legalább visszatér a normalitás;Szurovecz Illés;járvány
Koronavírus: 114 új áldozat;Szurovecz Illés;járvány
Bármilyen orvosi szakvizsgával lehet valaki háziorvos;Szurovecz Illés;Egészségügy
Földrengés rázta meg Horvátországot;Szurovecz Illés;külföld
Egyedülálló nő vagyok, sérült gyerekkel, nem férek bele a modellbe;Szurovecz Illés;politika
Koronavírus: 113 halott;Szurovecz Illés;járvány
Először választották a meccs emberének, a díjjal együtt mindjárt az állványt is haza akarta vinni;Szurovecz Illés;franciaország
Magyar kutatók cikke is bekerült az év legérdekesebb tudományos írásai közé a Science-nél;Szurovecz Illés;tudomány
Miért ne adnák el az emberek a saját arcukat, hogy hiperrealisztikus maszkot készítsenek belőle idegeneknek?;Szurovecz Illés;agybaj
Lecsuktak egy amerikai lányt a Kajmán-szigeteken, mert megszegte a karantént, a család Trumptól kért segítséget;Szurovecz Illés;idióta rekordok
Trump kétezer dollárt küldene az amerikaiaknak, amiről a republikánusok eddig hallani sem akartak;Szurovecz Illés;külföld
Koronavírus: 154 újabb elhunyt, csúcson az egyhetes halálozási átlag;Szurovecz Illés;járvány
Franciaország negatív teszttel engedi be a brit határnál veszteglő kamionosokat;Szurovecz Illés;külföld
Budapestre csalta, aztán megerőszakolta és prostitúcióra kényszerítette áldozatát egy erzsébetvárosi férfi;Szurovecz Illés;nők elleni erőszak
Lelőttek három rendőrt Franciaországban, miközben családon belüli erőszak miatt intézkedtek;Szurovecz Illés;nők elleni erőszak
Családok százai perlik az olasz miniszterelnököt a hanyag járványkezelés miatt;Szurovecz Illés;külföld
Közel százan fertőződtek meg Amerikában, miután részt vettek egy templomi ünnepségen;Szurovecz Illés;külföld
Ahogy lehetett, felpörgették a kilakoltatásokat;Szurovecz Illés;lakhatás
Trump kegyelmet adott a Niszur téri mészárlás elkövetőinek;Szurovecz Illés;Külföld
A budapesti fertőzöttek valamivel kisebb eséllyel halnak bele a koronavírusba, mint a vidékiek;Szurovecz Illés;járvány
Halálapa blúz: halálkampány és halálkormányzás;Szurovecz Illés;járvány
Megfelezi a kormány a kis- és középvállalkozások iparűzési adóját;Szurovecz Illés;gazdaság
Indoklás nélkül kirúgták az SZFE egyik tanárát;Szurovecz Illés;KULTÚRA
Lemondott a skót egészségügyi miniszter, mert rengetegen halnak meg kábítószer miatt;Szurovecz Illés;külföld
A galaxis őrzői: elnevezték az amerikai űrhaderő tagjait;Szurovecz Illés;űr
Óvakodjunk a zúzmarás távvezetékektől és faágaktól!;Szurovecz Illés;veszély
Koronavírus: 189 újabb áldozat;Szurovecz Illés;járvány
Közzétette egy belga miniszter, mennyiért vesz vakcinákat az Unió, a Pfizer tiltakozik;Szurovecz Illés;külföld
Karácsony: A városok kifosztása nem kormányzás;Szurovecz Illés;politika
Megtiltotta a kormány az önkormányzatoknak, hogy több pénzt kérjenek a szolgáltatásaikért;Szurovecz Illés;politika
Pár óra alatt beteltek a helyek a főváros kibővített, ingyenes tesztelésére;Szurovecz Illés;járvány
Kínában február közepére beoltanák a létfontosságú szektorok dolgozóit;Szurovecz Illés;külföld
Győzött a férfi, aki beperelte a szüleit, mert kidobták a pornógyűjteményét;Szurovecz Illés;Külföld
Találtak 39 fertőzöttet, százezrek maradnak otthon Sydney-ben;Szurovecz Illés;külföld
Több száz darab ekit dobtak át a szomszédba, amikor jöttek a rendőrök;Szurovecz Illés;bűnügy
Úgy tűnik, aki nem internetezik és nem nyugdíjas, mehet az oltási sor végére;Szurovecz Illés;járvány
Küszöbön a legális eutanázia Spanyolországban;Szurovecz Illés;külföld
Január 6-án dönt az Európai Gyógyszerügynökség a Moderna vakcinájának engedélyezéséről;Szurovecz Illés;járvány
Karácsonyi kijárási tilalom jöhet Olaszországban;Szurovecz Illés;külföld
Mit tegyünk, ha túl akarjuk élni a városi közlekedést?;Tbg;hirdetés
Menesztették Martonicz Dánielt, aki egyszerre volt jelen a lélegeztetőgépeket vásárló és az azokat üzembe helyező cégekben is;Tbg;Egészségügy
Súlyos vadászbaleset történt Nagybörzsönyben;Tbg;bűnügy
10 nap alatt 147 embert ölt meg villámcsapás India Bihar államában;Tbg;klímaváltozás
Meghalt a seattle-i autós ámokfutás egyik sérültje;Tbg;Külföld
Feladta magát a Horthy szobrát vörös festékkel leöntő nő;Tbg;POLITIKA
3000 lakót tartanak őrizet alatt Melbourne-ben a koronavírus-járvány miatt;Tbg;Egészségügy
Angol rendőrség: A részeg ember képtelen disztingválni;Tbg;életmód
Verseny közben meghalt egy belga kerékpáros;Tbg;SPORT
Eltűnnek a demokráciapárti könyvek a hongkongi könyvtárakból;Tbg;Külföld
Koronavírus: Új rekord, több mint kétszázezer új fertőzött egy nap alatt;Tbg;Egészségügy
Indul az elnökválasztáson, erről posztolt Kanye West;Tbg;Külföld
Előrehozott parlamenti választásokat tartanak Horvátországban;Tbg;Külföld
WHO: A hidroklorokin nem gyógyítja a koronavírust;Tbg;Egészségügy
Hétfőn még tart a meleg, hidegfront érkezik kedden;Tbg;időjárás
Több tízezer nyércet ölnek le Hollandiában a koronavírus miatt;Tbg;Egészségügy
Pedofilhálózatot számoltak fel a németországi Münsterben;Tbg;bűnügy
Elszabadult rendőrló okozott riadalmat a Downing Streeten;Tbg;Külföld
71 napra börtönbe zártak egy értelmi sérültet szabálysértés miatt;Tbg;jog
A Pentagon lefegyverezte a Washingtonban állomásozó Nemzeti Gárda tagjait;Tbg;Külföld
Heves zivatarokra kell figyelni vasárnap;Tbg;időjárás
Nem vallották bűnösnek magukat a 75 éves tüntetőt fellökő buffaloi rendőrök;Tbg;Külföld
Ezrek tüntettek a rasszizmus és a rendőri brutalitás ellen a világon;Tbg;Külföld
Mostantól hatalmas turul magasodik Sátoraljaújhely mellett a Trianoni békediktátum 100. évfordulója alkalmából;Tbg;történelem
Egyre több a magyar áru az amfetaminpiacon;Tbg;bűnügy
Vizsgálják, vajon a kutyák ki tudják-e szagolni a koronavírusos embert;Tbg;egészségügy
Letartóztatták a ruandai mészárlások egyik fő támogatóját Franciaországban;Tbg;bűnügy
Ukrajnában gyorsul a koronavírus-fertőzés terjedése;Tbg;egészségügy
Koncz Zsuzsa: „A rendőrautó a ház előtt sem újdonság”;Tbg;POLITIKA
Május 18-tól már étteremben is lehet enni;Tbg;egészségügy
A Facebook megvárásolta a Giphyt;Tbg;TECH
Elkészült a halottkém jelentése Kobe Bryant balesetéről;Tbg;baleset
Emberölés Balástyán;Tbg;bűnügy
Késsel a hátában kért fánkot egy hamburgi pékségben egy férfi;Tbg;bűnügy
Az USA-ban egyre kevesebben maradnak házi karanténban;Tbg;egészségügy
Meghalt 6 beteg, 3473-ra emelkedett a fertőzöttek száma Magyarországon;Tbg;egészségügy
Harminc napig nem javasolt a szex azoknak, akik túlestek a fertőzésen;Tbg;egészségügy
82 milliárdot költ a kormány a kínai vasútvonalra a gazdaságvédelmi keretből;Tbg;közlekedés
Június elején megnyitja határait Olaszország;Tbg;egészségügy
Putyin: Minden rendben lesz Isten segítségével!;Tbg;Külföld
A német Bild bulvárlap 149 milliárd eurót követel Kínától a járvány miatt;Tbg;egészségügy
Tisztifőorvos: A koronavírus-járvány felszálló ágában vagyunk még;Tbg;egészségügy
496 helyszíni bírságot szabtak ki a kijárási korlátozás megsértése miatt;Tbg;egészségügy
A sokáig mintaállamnak tekintett Szingapúrban meredeken emelkedni kezdett a megbetegedések száma;Tbg;egészségügy
Keddtől enyhítik a korlátozásokat Szerbiában;Tbg;egészségügy
Megbetegedett egy XV. kerületi nyugdíjasház gondozója;Tbg;egészségügy
17-en hunytak el a koronavírus okozta megbetegedésben Magyarországon;Tbg;egészségügy
Halálra vertek egy férfit Tatabányán az utcán;Tbg;bűnügy
Nyolcmillió gyerek mehet ki újra az utcára Spanyolországban;Tbg;egészségügy
Dél-Koreában szinte megállt a koronavírus terjedése;Tbg;egészségügy
Európa egyértelműen rosszabbul áll a járvány legyűrésében Ázsiánál, pedig hol van még a vége;Tbg;egészségügy
Sokaknak kell elhagynia otthonát Zágrábban, ahol földrengés nehezíti meg a járvány elleni védekezést;Tbg;katasztrófa
A szerb elnökkel találkozott Orbán;Tbg;egészségügy
Mesék, híres regények, olvasmányok mostantól ingyen elérhetők az MTVA archívumában;Tbg;Média
Civil jogvédők: A jogállami működés alapvető szabályai nem írhatók felül járványügyi vészhelyzetben sem;Tbg;jog
Segíts a szegedi egyetemnek a koronavírus elleni küzdelemben!;Tbg;egészségügy
Hol vegyem le a kinti cipőt? Ki használja a fürdőkádat, ha beteg van a családban? A kabátommal mit csináljak?;Tbg;egészségügy
Törökország is kapcsol: leállította szinte az összes járatát a Turkish Airlines, a világ legtöbb városába repülő légitársaság;Tbg;közlekedés
Hatra emelkedett a koronavírusos megbetegedésben elhunytak száma Magyarországon;Tbg;egészségügy
Meghalt ez első koronavírusos román beteg;Tbg;egészségügy
Nem kell érvényesíteni a diákigazolványt, egyéb utazási kedvezményt a járvány idején;Tbg;Egészségügy
Már vannak forgatókönyvek a 2020-as tokiói nyári olimpiai elhalasztására;Tbg;SPORT
131-re emelkedett a regisztrált magyar fertőzöttek száma;Tbg;egészségügy
Magyar Hang: Ausztriában síelt, megfertőződött, majd a műtőben operált tovább a szegedi egyetem rektora;Tbg;egészségügy
Különjárat indul Washingtonból Pozsonyba, magyar utasokat is várnak;Tbg;közlekedés
Földrengés: Leomlott a zágrábi katedrális egyik tornyának a csúcsa;Tbg;katasztrófa
Földrengés rázta meg Zágrábot;Tbg;katasztrófa
Rendőrautókkal állták el a leszállni akaró európai repülőgépek útját Ecuadorban;Tbg;közlekedés
Kuba is orvosokat küld a koronavírus-járvány sújtotta Olaszországba;Tbg;egészségügy
Rig Lajos is felvette a kesztyűt a járvány elleni harcban;Tbg;POLITIKA
45 perces gyorsteszt gyártásához kapott engedélyt egy amerikai cég;Tbg;egészségügy
Még gyorsuló szakaszban a világjárvány, április első felében elérheti az egymilliót a fertőzöttek száma;Tbg;egészségügy
Olaszországban némileg gyengül a járvány lendülete, de még nő a fertőzöttek száma, több lesz a halálos áldozat, mint Kínában;Tbg;egészségügy
Megugrott a halálos áldozatok száma a spanyoloknál, Olaszország már harmincezer fertőzött felett;Uj Péter;egészségügy
Már több a fertőzött a világban, mint Kínában;Tbg;egészségügy
A fejlett kelet-ázsiai országok megfogták a járványt, Európa egyelőre nem tudja;Uj Péter;egészségügy
Andorai Péter összes jelenete a Falfúróban;Uj Péter;FILM
Piacra kerül az első gyógyszer a földimogyoró-allergia ellen;Tbg;egészségügy
Törölte magát a Facebookról Stephen King;Tbg;TECH
Nem fertőzött a Liszt Ferenc repülőtéren elkülönített, majd kórházba vitt férfi;Tbg;egészségügy
Kristálymetet árult az iskola tanulóinak és azt hirdette, a kábítószerezést a Korán sem tiltja;Tbg;bűnügy
Index: Egy utast karanténba helyeztek Budapesten, a Liszt Ferenc repülőtéren;Tbg;egészségügy
Kórházba került a gyerek, miután megverte az apja Mezőberényben;Tbg;bűnügy
A történelmi pillanat: a brit zászlót levonták az Európai Tanácsban;Tbg;eu
Elhunyt Andorai Péter színész;Tbg;GYÁSZ
Egészségügyi vészhelyzetet vezetnek be az USA-ban a koronavírus miatt;Tbg;egészségügy
Több mint 800 milliós vagyona lett Rogán Antalnak;Tbg;POLITIKA
Erős földrengés rázta meg Délkelet-Törökországot, több halott;Tbg;katasztrófa
Megölte hat családtagját egy étteremben, majd magára hívta a rendőröket;Tbg;bűnügy
34 amerikai katona sérült meg az iráni rakétatámadásban;Tbg;Külföld
Schorbert Norbi elnézést kért a stílusa miatt, de egyébként nem kér bocsánatot;Tbg;életmód
Hivatalos: Európában is megjelent az új koronavírus;Tbg;egészségügy
Légtisztító berendezéseket szerelnek a brit buszokra;Tbg;környezetvédelem
Rendőrök segítségével vettek el egy 4,5 hónapos babát egy családtól;Tbg;egészségügy
17 ezer bicikli fog elférni Európa legnagyobb kerékpárparkolójában, Gentben;Tbg;közlekedés
Nem igaz, hogy a miskolci kórház szülészetén soha nem tettek különbséget bőrszín alapján a páciensek között;Tbg;egészségügy
Oroszországból irányította amerikai neonáci szervezetét Rinaldo Nazzaro;Tbg;Külföld
Az amerikai csapatok kivonását követelték síita tüntetők ezrei Bagdadban;Tbg;Külföld
Erő Zoltán lesz Budapest új főépítésze;Tbg;Budapest
Szexfolyosót kapnak a bugaci viperák;Tbg;ÁLLAT
Belterj 1: Kapd be a mikrofont!;Uj Péter;podcast
Ötmillió gyorstesztet kapnak az iskolák Ausztriában;Uj Péter;járvány
36 000 dollár fölé ment a bitcoin;Uj Péter;gazdaság
Az amerikai tőzsdeindexek meg sem rezdültek a capitoliumi zavargás hírére;Uj Péter;Külföld
Szlovákiában is megjelent a koronavírus új törzse;Uj Péter;Egészségügy
Öngyilkosságot kísérelt meg az őrizetbe vett volt szlovák rendőrfőkapitány;Uj Péter;Külföld
Hosszabbításban kikapott, a harmadik helyért játszhat a Veszprém a kézilabda BL-ben;Uj Péter;SPORT
Az elmúlt tizenhat év leghalálosabb hónapja volt a november Oroszországban;Uj Péter;koronavírus
4,4-es földrengés Szicília dél-keleti részén;Uj Péter;katasztrófa
Szlávik: Szerencsés esetben nyáron fellélegezhetünk;Uj Péter;Egészségügy
Egy kicsit mégis lehet tűzijátékozni, de csak magánterületen;Uj Péter;koronavírus
Az álhírről terjesztett álhír is álhír?;Uj Péter;reggel 4
Hosszú harcolásodra mindig számíthatunk;Uj Péter;reggel 4
Nők a kormánynál, ravasz zsarnokról cikkező képviselők, belenyugvás;Uj Péter;reggel 4
Különösen ravasz provokáció és a nem tudatosult telefon;Uj Péter;bűnügy
Mielőtt elindul a laktobacilus: Winkler Róbert a 444-nél;Uj Péter;Média
Messzemenően káros lenne;Uj Péter;reggel 4
Mélyorbánista koronatörténetek;Uj Péter;reggel 4
Blokkoljuk a mechanizmust, Gyurcsány megölt volna mindenkit, sehogyan sem stimmelő koronaszámok;Uj Péter;reggel 4
Orbán járványt kezel: hatalombebetonozás, kicsinyes bosszú, lopás;Uj Péter;reggel 4
Új választást követelnek Tbilisziben – könnygázzal, vízágyúval oszlatott a rendőrség;Uj Péter;Külföld
Stop the Count!;Uj Péter;elmebaj
Magyarnak magyar legyen a töltőtolla!;Uj Péter;TECH
Gól nélküli döntetlen Moszkvában;Uj Péter;FUTBALL
A magyar válogatott legyőzte Szerbiát Belgrádban;Uj Péter;FUTBALL
A baloldal simán nyert Bécsben;Uj Péter;Külföld
Koncz Zsófia nyert Borsodban, maradhat a fideszes kétharmad;Uj Péter;POLITIKA
Varga Judit igazságügyminiszter már bejelentette, hogy győzött Koncz Zsófia;Uj Péter;POLITIKA
Már a fideszes Koncz Zsófia vezet 600 szavazattal Tiszaújvárosban;Uj Péter;POLITIKA
Bíró László vezet Tiszaújvárosban;Uj Péter;POLITIKA
Nadal nyerte a Roland Garrost, utolérte Federert a Grand Slam-győzelmek számában;Uj Péter;sport
Babos és Mladenovic győzött a Roland Garroson;Uj Péter;SPORT
Már 2-0-ra vezet Magyarország Bulgária ellen;Uj Péter;FUTBALL
Vezet a magyar válogatott az Eb-pótselejtezőn;Uj Péter;FUTBALL
Trump letámadta Kínát az ENSZ-közgyűlésen a koronavírus miatt;Uj Péter;Külföld
Döntetlen az olasz tartományi választásokon;Uj Péter;Külföld
Mindent megnyert az orosz kormánypárt a regionális választásokon – jelentette be az orosz kormánypárt;Uj Péter;Külföld
Szijjártó kedden Washingtonba megy, és Trump vejével tárgyal;Uj Péter;Külföld
Izrael három hétre leállítja az országot péntektől;Uj Péter;koronavírus
Elhunyt Keleti György volt honvédelmi miniszter;Uj Péter;GYÁSZ
Kikezdik legalapvetőbb emberi értékeinket, megértőek a válásokkal – mondta Spányi püspök, és átadta a másfél milliárdért felújított kegyhelyet;Uj Péter;vallás
Kertészkedtek, borozgattak, megkéselte;Uj Péter;bűnügy
Meghekkolták a Lánchíd-alagutat a freeszfesek;Uj Péter;színház
Gagyifideszisztáni valóság és dél-szibériai sámánok bakeliten;Uj Péter;popzene
C. Ronaldo a második játékos a futball történetében, aki több mint száz gólt szerzett a válogatottban;Uj Péter;portugália
Hatalmas, három Paks II-nyi nukleáris programot indítanak a lengyelek, hogy kiváltsák a szénerőműveket;Uj Péter;energia
Fucsovics győzött, 32 közé jutott a US Openen;Uj Péter;SPORT
Nagyon nagy baj lesz az amerikai adósságból;Uj Péter;gazdaság
Ronnie „The Rocket” O'Sullivan hatodszor is világbajnok snookerben;Uj Péter;SPORT
Lukasenka szerint a NATO akarja megsemmisíteni a fehérorosz nemzetet;Uj Péter;Külföld
Kálmán László: Vidnyánszky nem a kisnyilasokkal, hanem a szalonnácikkal azonosította magát;Uj Péter;nyelv
Kiütötte a Bayern a Barcelonát;Uj Péter;foci
Az EU külügyminiszterei megállapodtak a Fehéroroszággal szembeni szankciók előkészítésében;Uj Péter;Külföld
Romániában harmadszor is meghosszabbítják a vészhelyzetet, az európai adatok szerint most itt a leghevesebb a járvány;Uj Péter;Egészségügy
Rekordszámú fertőzött Ausztriában, sokan Horvátországból vitték haza a vírust;Uj Péter;Egészségügy
Dráguló devizalakótelep, dél-békési erodálás, raktárbuli;Uj Péter;reggel 4
A fehérorosz hatóságok megerősítették egy előállított tüntető halálát;Uj Péter;Külföld
Összecsaptak a tüntetők az utcákra vezényelt különleges erőkkel Minszkben, Lukasenka győzelmének kihirdetése után;Uj Péter;Külföld
Az exit pollok szerint megint nagyot nyert Lukasenka, a 94 óta diktátorkodó fehérorosz elnök;Uj Péter;Külföld
Nesze nektek Jaja Ding Dong!;Uj Péter;Popkult
Dagesztáni aranybányász a leggazdagabb orosz, aki 2012-ben Dzsudzsák főnöke is volt, és lehet, hogy a Dunaferr is az övé;Uj Péter;Külföld
A svéd bajnokot kapta a Fradi a BL első selejtezőkörében;Uj Péter;FUTBALL
Elfogták az érdi gyilkosság gyanúsítottait;Uj Péter;bűnügy
Halló, itt Budakalász: 36,7 Celsius az idei melegrekord;Uj Péter;időjárás
A Népszabadság (már megszűnt) szerkesztősége is drukkol a lelépő indexeseknek;Uj Péter;Média
A láncra vert Index;Uj Péter;vélemény
Felcsút újabb büszkesége, bántalmazott gyerekek és elszabadult Trump;Uj Péter;napindító
Ezer új fertőzés egy nap alatt – Romániában hatályba lépett a karanténtörvény;Uj Péter;koronavírus
Kilenc százalékkal esik idén a világgazdaság olajfelhasználása;Uj Péter;gazdaság
Váratlanul a fegyvertartás mellé állt a cseh kormány;Uj Péter;Külföld
Biztató hír Kínából: újabb, „világjárvány-potens” influenzavírust találtak;Uj Péter;járvány
Zöld fordulat a francia helyhatósági választásokon;Uj Péter;Külföld
